"Date","Price","Open","High","Low","Vol.","Change %"
"04-03-2013","18,877.96","18,920.90","18,930.86","18,760.41","7.65K","-0.21%"
"01-03-2013","18,918.52","18,876.68","18,988.97","18,820.90","8.45K","0.30%"
"28-02-2013","18,861.54","19,264.80","19,322.28","18,793.97","14.86K","-1.52%"
"27-02-2013","19,152.41","19,090.32","19,213.02","18,997.82","8.49K","0.72%"
"26-02-2013","19,015.14","19,290.66","19,293.49","18,976.94","9.22K","-1.64%"
"25-02-2013","19,331.69","19,365.33","19,411.18","19,237.98","7.84K","0.08%"
"22-02-2013","19,317.01","19,341.90","19,401.75","19,289.83","7.61K","-0.04%"
"21-02-2013","19,325.36","19,549.05","19,554.65","19,289.70","12.45K","-1.62%"
"20-02-2013","19,642.75","19,717.94","19,742.42","19,619.89","6.84K","0.04%"
"19-02-2013","19,635.72","19,523.70","19,671.17","19,457.21","5.73K","0.69%"
"18-02-2013","19,501.08","19,496.25","19,554.48","19,462.92","5.93K","0.17%"
"15-02-2013","19,468.15","19,449.83","19,512.89","19,381.82","7.67K","-0.15%"
"14-02-2013","19,497.18","19,626.81","19,639.83","19,444.33","9.93K","-0.57%"
"13-02-2013","19,608.08","19,601.69","19,723.01","19,574.15","8.05K","0.24%"
"12-02-2013","19,561.04","19,489.87","19,583.53","19,438.53","6.86K","0.52%"
"11-02-2013","19,460.57","19,517.59","19,543.44","19,416.94","7.14K","-0.12%"
"08-02-2013","19,484.77","19,577.19","19,648.07","19,414.80","14.15K","-0.49%"
"07-02-2013","19,580.32","19,589.44","19,702.56","19,540.08","8.94K","-0.30%"
"06-02-2013","19,639.72","19,737.77","19,767.25","19,611.27","7.13K","-0.10%"
"05-02-2013","19,659.82","19,665.54","19,717.26","19,631.97","7.87K","-0.46%"
"04-02-2013","19,751.19","19,860.97","19,902.60","19,728.21","6.78K","-0.15%"
"01-02-2013","19,781.19","19,907.21","19,966.69","19,736.45","16.30K","-0.57%"
"31-01-2013","19,894.98","19,987.28","20,008.83","19,865.72","8.36K","-0.55%"
"30-01-2013","20,005.00","20,014.80","20,073.46","19,964.64","9.17K","0.07%"
"29-01-2013","19,990.90","20,080.31","20,203.66","19,970.05","8.93K","-0.56%"
"28-01-2013","20,103.35","20,129.00","20,172.45","20,062.79","6.86K","0.00%"
"25-01-2013","20,103.53","19,945.69","20,129.01","19,928.11","12.05K","0.90%"
"24-01-2013","19,923.78","20,017.20","20,072.28","19,884.20","12.05K","-0.51%"
"23-01-2013","20,026.61","19,997.04","20,058.07","19,920.91","10.29K","0.23%"
"22-01-2013","19,981.57","20,102.43","20,156.86","19,952.91","8.51K","-0.60%"
"21-01-2013","20,101.82","20,132.83","20,163.38","20,056.46","11.34K","0.31%"
"18-01-2013","20,039.04","20,038.67","20,126.55","19,990.62","14.61K","0.38%"
"17-01-2013","19,964.03","19,846.42","20,005.98","19,783.41","11.85K","0.74%"
"16-01-2013","19,817.63","19,978.19","20,009.36","19,783.02","8.50K","-0.85%"
"15-01-2013","19,986.82","19,999.82","20,036.82","19,881.78","9.62K","0.40%"
"14-01-2013","19,906.41","19,689.09","19,948.63","19,689.09","8.81K","1.23%"
"11-01-2013","19,663.64","19,813.64","19,839.80","19,619.83","9.96K","0.00%"
"10-01-2013","19,663.55","19,728.02","19,783.75","19,596.38","9.27K","-0.02%"
"09-01-2013","19,666.59","19,770.21","19,824.06","19,627.16","9.52K","-0.38%"
"08-01-2013","19,742.52","19,681.38","19,761.78","19,632.59","7.36K","0.26%"
"07-01-2013","19,691.42","19,820.56","19,856.43","19,654.46","7.33K","-0.47%"
"04-01-2013","19,784.08","19,782.59","19,797.44","19,679.99","6.95K","0.10%"
"03-01-2013","19,764.78","19,771.03","19,786.30","19,693.29","6.54K","0.26%"
"02-01-2013","19,714.24","19,693.30","19,756.68","19,686.50","7.42K","0.68%"
"01-01-2013","19,580.81","19,513.45","19,623.76","19,508.93","6.12K","0.79%"
"31-12-2012","19,426.71","19,422.59","19,491.58","19,406.17","4.88K","-0.09%"
"28-12-2012","19,444.84","19,364.08","19,465.74","19,346.07","6.62K","0.63%"
"27-12-2012","19,323.80","19,479.84","19,504.40","19,302.21","7.64K","-0.48%"
"26-12-2012","19,417.46","19,302.47","19,468.40","19,274.07","5.71K","0.84%"
"24-12-2012","19,255.09","19,278.00","19,347.64","19,237.26","7.45K","0.07%"
"21-12-2012","19,242.00","19,394.55","19,394.55","19,221.12","9.29K","-1.09%"
"20-12-2012","19,453.92","19,511.41","19,520.51","19,335.72","10.32K","-0.11%"
"19-12-2012","19,476.00","19,429.91","19,516.02","19,419.76","9.71K","0.57%"
"18-12-2012","19,364.75","19,293.01","19,396.28","19,149.03","14.05K","0.63%"
"17-12-2012","19,244.42","19,290.92","19,346.78","19,221.87","12.88K","-0.38%"
"14-12-2012","19,317.25","19,217.96","19,348.85","19,193.11","11.43K","0.46%"
"13-12-2012","19,229.26","19,403.66","19,421.72","19,196.75","9.34K","-0.65%"
"12-12-2012","19,355.26","19,432.54","19,478.79","19,317.23","7.65K","-0.16%"
"11-12-2012","19,387.14","19,466.29","19,612.18","19,285.29","7.54K","-0.12%"
"10-12-2012","19,409.69","19,442.19","19,478.01","19,362.32","6.73K","-0.07%"
"07-12-2012","19,424.10","19,514.88","19,561.87","19,363.13","9.00K","-0.32%"
"06-12-2012","19,486.80","19,475.09","19,523.25","19,186.24","9.91K","0.49%"
"05-12-2012","19,391.86","19,397.98","19,463.25","19,371.01","9.66K","0.23%"
"04-12-2012","19,348.12","19,277.58","19,373.94","19,263.71","8.12K","0.22%"
"03-12-2012","19,305.32","19,342.83","19,416.45","19,257.30","7.21K","-0.18%"
"30-11-2012","19,339.90","19,229.70","19,372.70","19,186.30","11.13K","0.88%"
"29-11-2012","19,170.91","18,873.63","19,205.33","18,873.63","11.39K","1.75%"
"27-11-2012","18,842.08","18,616.55","18,862.70","18,616.55","7.67K","1.65%"
"26-11-2012","18,537.01","18,574.36","18,590.33","18,508.79","5.85K","0.16%"
"23-11-2012","18,506.57","18,543.95","18,556.50","18,402.38","5.97K","-0.06%"
"22-11-2012","18,517.34","18,510.94","18,567.68","18,456.20","6.11K","0.31%"
"21-11-2012","18,460.38","18,379.90","18,478.50","18,309.81","6.86K","0.72%"
"20-11-2012","18,329.32","18,422.69","18,467.91","18,255.69","6.64K","-0.05%"
"19-11-2012","18,339.00","18,349.53","18,386.78","18,256.07","7.20K","0.16%"
"16-11-2012","18,309.37","18,491.49","18,563.32","18,266.76","7.06K","-0.88%"
"15-11-2012","18,471.37","18,590.07","18,593.54","18,408.69","6.13K","-0.79%"
"13-11-2012","18,618.87","18,728.95","18,732.71","18,592.21","2.02K","-0.28%"
"12-11-2012","18,670.34","18,691.02","18,750.92","18,607.66","19.38K","-0.07%"
"09-11-2012","18,683.68","18,832.75","18,894.42","18,656.41","9.59K","-0.86%"
"08-11-2012","18,846.26","18,779.74","18,865.21","18,736.45","9.72K","-0.30%"
"07-11-2012","18,902.41","18,802.82","18,973.43","18,786.14","8.82K","0.45%"
"06-11-2012","18,817.38","18,739.97","18,829.07","18,726.94","7.64K","0.29%"
"05-11-2012","18,762.87","18,749.37","18,794.63","18,683.25","5.66K","0.04%"
"02-11-2012","18,755.45","18,692.15","18,793.75","18,687.93","9.19K","1.04%"
"01-11-2012","18,561.70","18,487.90","18,589.13","18,445.18","8.91K","0.30%"
"31-10-2012","18,505.38","18,436.79","18,521.62","18,398.48","7.04K","0.40%"
"30-10-2012","18,430.85","18,642.01","18,718.28","18,393.42","8.95K","-1.10%"
"29-10-2012","18,635.82","18,656.00","18,743.41","18,572.02","7.56K","0.06%"
"26-10-2012","18,625.34","18,715.35","18,729.53","18,558.05","7.80K","-0.71%"
"25-10-2012","18,758.63","18,712.41","18,789.92","18,699.07","8.53K","0.26%"
"23-10-2012","18,710.02","18,803.62","18,812.93","18,689.38","6.04K","-0.44%"
"22-10-2012","18,793.44","18,655.93","18,809.28","18,600.88","7.10K","0.59%"
"19-10-2012","18,682.31","18,768.00","18,769.59","18,611.76","8.00K","-0.58%"
"18-10-2012","18,791.93","18,653.60","18,806.56","18,576.41","8.11K","0.97%"
"17-10-2012","18,610.77","18,667.72","18,705.19","18,535.37","7.02K","0.18%"
"16-10-2012","18,577.70","18,784.75","18,801.10","18,549.28","7.57K","-0.73%"
"15-10-2012","18,713.55","18,690.99","18,726.38","18,596.65","6.01K","0.21%"
"12-10-2012","18,675.18","18,727.10","18,844.35","18,638.34","9.06K","-0.69%"
"11-10-2012","18,804.75","18,627.37","18,847.81","18,581.49","9.45K","0.93%"
"10-10-2012","18,631.10","18,699.19","18,740.63","18,614.37","7.12K","-0.86%"
"09-10-2012","18,793.36","18,796.25","18,885.84","18,722.05","8.19K","0.45%"
"08-10-2012","18,708.98","18,969.19","18,969.19","18,684.40","9.42K","-1.21%"
"05-10-2012","18,938.46","19,115.89","19,137.29","18,757.34","39.41K","-0.63%"
"04-10-2012","19,058.15","18,939.75","19,107.04","18,939.75","11.64K","1.00%"
"03-10-2012","18,869.69","18,841.49","18,905.62","18,816.57","8.47K","0.24%"
"01-10-2012","18,823.91","18,784.64","18,838.54","18,745.28","8.25K","0.33%"
"28-09-2012","18,762.74","18,704.98","18,869.94","18,698.51","11.40K","0.99%"
"27-09-2012","18,579.50","18,659.75","18,735.95","18,552.68","10.45K","-0.28%"
"26-09-2012","18,632.17","18,644.54","18,670.48","18,573.18","10.32K","-0.33%"
"25-09-2012","18,694.41","18,708.01","18,790.01","18,636.16","10.63K","0.11%"
"24-09-2012","18,673.34","18,756.31","18,811.13","18,650.43","14.97K","-0.42%"
"21-09-2012","18,752.83","18,411.20","18,866.87","18,411.20","14.94K","2.20%"
"20-09-2012","18,349.25","18,292.22","18,443.92","18,291.93","8.80K","-0.79%"
"18-09-2012","18,496.01","18,514.72","18,580.48","18,469.51","9.50K","-0.25%"
"17-09-2012","18,542.31","18,619.90","18,715.03","18,480.54","20.27K","0.42%"
"14-09-2012","18,464.27","18,284.75","18,498.54","18,284.75","16.82K","2.46%"
"13-09-2012","18,021.16","18,023.95","18,062.68","17,976.28","8.08K","0.12%"
"12-09-2012","18,000.03","17,916.13","18,012.89","17,884.96","11.38K","0.82%"
"11-09-2012","17,852.95","17,711.80","17,867.85","17,677.38","8.14K","0.49%"
"10-09-2012","17,766.78","17,780.93","17,810.90","17,728.12","8.16K","0.10%"
"08-09-2012","17,749.65","17,701.07","17,773.15","17,694.83","1.32K","0.37%"
"07-09-2012","17,683.73","17,575.79","17,701.20","17,575.79","9.59K","1.95%"
"06-09-2012","17,346.27","17,320.73","17,418.40","17,294.74","10.03K","0.19%"
"05-09-2012","17,313.34","17,359.96","17,411.67","17,250.80","11.40K","-0.73%"
"04-09-2012","17,440.87","17,378.68","17,452.70","17,308.27","6.57K","0.32%"
"03-09-2012","17,384.40","17,465.60","17,509.99","17,349.57","12.67K","-0.26%"
"31-08-2012","17,429.56","17,557.62","17,557.62","17,337.61","10.65K","-0.64%"
"30-08-2012","17,541.64","17,433.50","17,605.51","17,367.55","9.91K","0.29%"
"29-08-2012","17,490.81","17,651.14","17,653.90","17,471.13","9.54K","-0.80%"
"28-08-2012","17,631.71","17,676.13","17,712.35","17,570.71","9.63K","-0.27%"
"27-08-2012","17,678.81","17,769.44","17,820.07","17,662.21","7.38K","-0.59%"
"24-08-2012","17,783.21","17,790.25","17,822.50","17,725.42","8.22K","-0.38%"
"23-08-2012","17,850.22","17,856.29","17,972.54","17,792.87","9.21K","0.02%"
"22-08-2012","17,846.86","17,827.25","17,912.08","17,800.29","8.72K","-0.21%"
"21-08-2012","17,885.26","17,705.14","17,898.35","17,705.14","9.23K","1.10%"
"17-08-2012","17,691.08","17,701.20","17,801.39","17,622.62","9.89K","0.19%"
"16-08-2012","17,657.21","17,752.22","17,763.59","17,640.62","8.70K","-0.40%"
"14-08-2012","17,728.20","17,631.64","17,753.43","17,572.34","10.03K","0.54%"
"13-08-2012","17,633.45","17,551.69","17,642.38","17,522.10","8.93K","0.43%"
"10-08-2012","17,557.74","17,515.42","17,590.61","17,471.37","13.52K","-0.02%"
"09-08-2012","17,560.87","17,612.08","17,702.98","17,516.99","14.62K","-0.23%"
"08-08-2012","17,600.56","17,638.53","17,726.64","17,582.66","14.46K","-0.01%"
"07-08-2012","17,601.78","17,456.37","17,641.55","17,417.92","12.00K","1.08%"
"06-08-2012","17,412.96","17,313.05","17,451.53","17,313.05","6.52K","1.25%"
"03-08-2012","17,197.93","17,164.48","17,208.36","17,026.97","7.53K","-0.15%"
"02-08-2012","17,224.36","17,245.68","17,246.01","17,157.28","15.24K","-0.19%"
"01-08-2012","17,257.38","17,244.44","17,291.99","17,189.16","9.21K","0.12%"
"31-07-2012","17,236.18","17,186.61","17,253.67","17,004.09","10.39K","0.54%"
"30-07-2012","17,143.68","16,919.14","17,163.95","16,919.14","8.09K","1.81%"
"27-07-2012","16,839.19","16,860.16","16,975.03","16,760.72","11.46K","1.20%"
"26-07-2012","16,639.82","16,887.84","16,899.77","16,598.48","12.87K","-1.22%"
"25-07-2012","16,846.05","16,899.01","16,899.01","16,736.60","10.83K","-0.43%"
"24-07-2012","16,918.08","16,907.74","16,962.74","16,839.70","12.41K","0.24%"
"23-07-2012","16,877.35","17,047.73","17,047.73","16,849.28","7.97K","-1.64%"
"20-07-2012","17,158.44","17,275.20","17,275.20","17,129.69","6.45K","-0.70%"
"19-07-2012","17,278.85","17,288.34","17,318.93","17,244.76","8.06K","0.55%"
"18-07-2012","17,185.01","17,113.37","17,205.26","17,038.59","17.64K","0.47%"
"17-07-2012","17,105.30","17,176.93","17,236.08","17,074.63","9.24K","0.01%"
"16-07-2012","17,103.31","17,241.98","17,282.30","17,079.63","7.63K","-0.64%"
"13-07-2012","17,213.70","17,269.20","17,342.88","17,182.29","7.57K","-0.11%"
"12-07-2012","17,232.55","17,297.06","17,329.46","17,181.17","11.85K","-1.47%"
"11-07-2012","17,489.14","17,553.97","17,582.99","17,466.99","7.73K","-0.73%"
"10-07-2012","17,618.35","17,431.68","17,631.19","17,424.29","8.79K","1.30%"
"09-07-2012","17,391.98","17,449.93","17,485.79","17,343.55","7.12K","-0.74%"
"06-07-2012","17,521.12","17,546.04","17,554.55","17,425.47","8.00K","-0.10%"
"05-07-2012","17,538.67","17,478.16","17,562.89","17,423.45","8.27K","0.43%"
"04-07-2012","17,462.81","17,473.26","17,523.77","17,372.45","10.16K","0.21%"
"03-07-2012","17,425.71","17,457.95","17,526.82","17,351.50","9.32K","0.15%"
"02-07-2012","17,398.98","17,438.68","17,486.57","17,363.04","8.55K","-0.18%"
"29-06-2012","17,429.98","17,134.61","17,448.48","17,134.61","12.98K","2.59%"
"28-06-2012","16,990.76","16,985.58","17,033.85","16,918.87","8.76K","0.14%"
"27-06-2012","16,967.76","16,975.76","17,029.27","16,930.80","6.73K","0.36%"
"26-06-2012","16,906.58","16,873.09","16,946.66","16,815.87","7.36K","0.14%"
"25-06-2012","16,882.16","17,038.77","17,131.15","16,853.05","10.64K","-0.53%"
"22-06-2012","16,972.51","16,882.74","17,016.06","16,807.80","11.88K","-0.35%"
"21-06-2012","17,032.56","16,855.60","17,050.44","16,799.63","10.84K","0.80%"
"20-06-2012","16,896.63","16,903.96","16,962.49","16,840.10","9.29K","0.22%"
"19-06-2012","16,859.80","16,681.89","16,890.00","16,681.89","9.84K","0.92%"
"18-06-2012","16,705.83","17,039.54","17,109.95","16,636.09","11.49K","-1.44%"
"15-06-2012","16,949.83","16,701.28","16,967.76","16,701.28","10.44K","1.63%"
"14-06-2012","16,677.88","16,857.23","16,921.49","16,658.98","9.12K","-1.20%"
"13-06-2012","16,880.51","16,865.72","16,944.11","16,792.87","9.83K","0.11%"
"12-06-2012","16,862.80","16,570.51","16,897.42","16,553.47","9.77K","1.17%"
"11-06-2012","16,668.01","16,804.89","16,893.81","16,627.48","8.86K","-0.30%"
"08-06-2012","16,718.87","16,611.52","16,767.77","16,485.02","11.85K","0.42%"
"07-06-2012","16,649.05","16,578.01","16,680.59","16,519.89","11.47K","1.18%"
"06-06-2012","16,454.30","16,100.36","16,494.50","16,100.36","13.52K","2.71%"
"05-06-2012","16,020.64","16,065.37","16,138.29","15,979.77","10.83K","0.20%"
"04-06-2012","15,988.40","15,808.88","16,012.84","15,748.98","12.21K","0.15%"
"01-06-2012","15,965.16","16,217.48","16,226.19","15,933.48","12.21K","-1.56%"
"31-05-2012","16,218.53","16,224.86","16,312.15","16,086.06","16.07K","-0.57%"
"30-05-2012","16,312.15","16,391.90","16,438.58","16,295.31","13.88K","-0.77%"
"29-05-2012","16,438.58","16,500.04","16,544.38","16,410.21","8.64K","0.13%"
"28-05-2012","16,416.84","16,289.82","16,439.97","16,217.82","8.00K","1.23%"
"25-05-2012","16,217.82","16,213.24","16,273.48","16,118.35","9.44K","-0.03%"
"24-05-2012","16,222.30","16,033.90","16,252.37","15,934.77","11.02K","1.72%"
"23-05-2012","15,948.10","15,995.14","16,026.41","15,847.03","11.49K","-0.49%"
"22-05-2012","16,026.41","16,344.34","16,366.72","16,000.84","11.68K","-0.97%"
"21-05-2012","16,183.26","16,187.66","16,298.39","16,149.61","10.42K","0.19%"
"18-05-2012","16,152.75","15,868.07","16,206.35","15,809.71","14.08K","0.51%"
"17-05-2012","16,070.48","16,119.08","16,240.18","16,007.92","12.71K","0.25%"
"16-05-2012","16,030.09","16,132.68","16,328.25","15,974.60","12.71K","-1.83%"
"15-05-2012","16,328.25","16,146.90","16,370.12","16,123.04","11.49K","0.69%"
"14-05-2012","16,215.84","16,318.36","16,390.33","16,124.82","10.96K","-0.47%"
"11-05-2012","16,292.98","16,355.59","16,447.24","16,233.76","11.17K","-0.77%"
"10-05-2012","16,420.05","16,515.62","16,671.81","16,377.02","10.79K","-0.36%"
"09-05-2012","16,479.58","16,436.41","16,615.74","16,422.93","12.33K","-0.40%"
"08-05-2012","16,546.18","16,915.71","16,918.31","16,502.91","12.81K","-2.17%"
"07-05-2012","16,912.71","16,620.44","16,944.13","16,513.77","11.34K","0.49%"
"04-05-2012","16,831.08","17,066.84","17,151.19","16,776.72","10.92K","-1.87%"
"03-05-2012","17,151.19","17,271.77","17,301.91","17,120.86","8.58K","-0.87%"
"02-05-2012","17,301.91","17,370.93","17,432.33","17,265.48","9.49K","-0.10%"
"30-04-2012","17,318.81","17,195.51","17,359.18","17,187.34","8.33K","1.08%"
"27-04-2012","17,134.25","17,145.39","17,242.15","17,022.09","11.01K","0.02%"
"26-04-2012","17,130.67","17,191.02","17,193.25","17,084.05","10.75K","-0.12%"
"25-04-2012","17,151.29","17,225.54","17,249.61","17,019.24","11.44K","-0.33%"
"24-04-2012","17,207.29","17,154.75","17,247.53","17,046.72","12.38K","0.65%"
"23-04-2012","17,096.68","17,347.76","17,444.18","17,056.77","12.99K","-1.60%"
"20-04-2012","17,373.84","17,459.72","17,519.88","17,231.34","11.18K","-0.74%"
"19-04-2012","17,503.71","17,432.89","17,530.30","17,361.71","11.72K","0.64%"
"18-04-2012","17,392.39","17,447.26","17,522.80","17,357.94","9.74K","0.20%"
"17-04-2012","17,357.94","17,200.97","17,381.92","17,103.36","12.36K","1.21%"
"16-04-2012","17,150.95","17,047.87","17,173.06","17,010.16","9.76K","0.33%"
"13-04-2012","17,094.51","17,232.56","17,398.22","17,027.30","18.44K","-1.37%"
"12-04-2012","17,332.62","17,276.87","17,395.15","17,199.40","10.22K","0.77%"
"11-04-2012","17,199.40","17,125.96","17,319.15","17,075.89","11.88K","-0.26%"
"10-04-2012","17,243.84","17,259.26","17,274.69","17,135.76","10.05K","0.13%"
"09-04-2012","17,222.14","17,407.66","17,486.02","17,199.63","9.86K","-1.51%"
"04-04-2012","17,486.02","17,553.26","17,597.42","17,436.60","9.72K","-0.63%"
"03-04-2012","17,597.42","17,576.21","17,664.10","17,478.15","10.85K","0.68%"
"02-04-2012","17,478.15","17,429.96","17,529.98","17,382.38","10.09K","0.42%"
"30-03-2012","17,404.20","17,117.41","17,439.51","17,105.22","25.01K","2.03%"
"29-03-2012","17,058.61","17,039.85","17,109.35","16,920.61","11.23K","-0.37%"
"28-03-2012","17,121.62","17,234.48","17,245.82","17,040.12","13.19K","-0.79%"
"27-03-2012","17,257.36","17,209.13","17,366.84","17,061.16","19.03K","1.20%"
"26-03-2012","17,052.78","17,377.59","17,377.59","17,021.85","17.10K","-1.78%"
"23-03-2012","17,361.74","17,257.72","17,458.35","17,179.33","12.68K","0.96%"
"22-03-2012","17,196.47","17,586.06","17,687.01","17,136.50","17.66K","-2.30%"
"21-03-2012","17,601.71","17,301.16","17,622.87","17,275.88","14.13K","1.65%"
"20-03-2012","17,316.18","17,308.89","17,410.13","17,211.73","14.23K","0.25%"
"19-03-2012","17,273.37","17,531.47","17,561.46","17,226.43","13.81K","-1.10%"
"16-03-2012","17,466.20","17,656.81","17,871.00","17,426.58","24.82K","-1.19%"
"15-03-2012","17,675.85","17,916.85","17,918.25","17,622.13","13.89K","-1.36%"
"14-03-2012","17,919.30","18,003.15","18,040.69","17,837.22","14.13K","0.59%"
"13-03-2012","17,813.62","17,680.23","17,842.92","17,680.23","12.87K","1.28%"
"12-03-2012","17,587.67","17,772.10","17,772.10","17,494.65","12.13K","0.48%"
"09-03-2012","17,503.24","17,325.82","17,531.62","17,325.82","12.88K","2.09%"
"07-03-2012","17,145.52","17,127.18","17,239.35","17,008.77","20.42K","-0.16%"
"06-03-2012","17,173.29","17,336.64","17,691.96","17,128.28","18.55K","-1.09%"
"05-03-2012","17,362.87","17,598.42","17,598.42","17,312.30","12.09K","-1.55%"
"03-03-2012","17,636.99","17,648.47","17,676.83","17,617.88","2.61K","0.00%"
"02-03-2012","17,636.80","17,661.39","17,731.88","17,504.38","16.95K","0.30%"
"01-03-2012","17,583.97","17,714.62","17,717.53","17,463.27","18.73K","-0.95%"
"29-02-2012","17,752.68","17,919.93","18,001.35","17,677.97","18.48K","0.12%"
"28-02-2012","17,731.12","17,545.11","17,776.82","17,530.44","16.05K","1.64%"
"27-02-2012","17,445.75","17,975.19","17,975.19","17,381.64","20.87K","-2.67%"
"24-02-2012","17,923.57","18,079.01","18,198.15","17,848.93","19.55K","-0.86%"
"23-02-2012","18,078.50","18,127.35","18,249.53","18,005.28","19.69K","-0.37%"
"22-02-2012","18,145.25","18,490.87","18,523.78","18,095.81","21.56K","-1.54%"
"21-02-2012","18,428.61","18,303.73","18,470.86","18,293.80","20.69K","0.76%"
"17-02-2012","18,289.35","18,331.20","18,423.06","18,234.56","27.88K","0.75%"
"16-02-2012","18,153.99","18,163.05","18,182.78","18,043.32","19.95K","-0.27%"
"15-02-2012","18,202.41","18,000.30","18,231.35","18,000.30","25.56K","1.98%"
"14-02-2012","17,848.57","17,767.46","17,890.33","17,742.58","17.36K","0.43%"
"13-02-2012","17,772.84","17,761.70","17,849.64","17,665.89","16.83K","0.14%"
"10-02-2012","17,748.69","17,817.59","17,890.11","17,627.14","19.55K","-0.46%"
"09-02-2012","17,830.75","17,647.80","17,879.46","17,609.43","21.50K","0.70%"
"08-02-2012","17,707.32","17,631.69","17,809.21","17,579.59","20.71K","0.48%"
"07-02-2012","17,622.45","17,813.74","17,832.04","17,582.49","16.71K","-0.48%"
"06-02-2012","17,707.31","17,741.91","17,829.72","17,595.10","17.55K","0.58%"
"03-02-2012","17,604.96","17,444.25","17,630.53","17,382.70","16.52K","0.99%"
"02-02-2012","17,431.85","17,438.07","17,504.25","17,308.28","27.09K","0.76%"
"01-02-2012","17,300.58","17,179.64","17,327.21","17,061.55","47.46K","0.62%"
"31-01-2012","17,193.55","16,965.58","17,238.99","16,965.58","18.53K","1.96%"
"30-01-2012","16,863.30","17,138.04","17,138.04","16,828.33","14.44K","-2.15%"
"27-01-2012","17,233.98","17,201.33","17,258.97","17,106.57","17.13K","0.92%"
"25-01-2012","17,077.18","17,068.85","17,130.24","17,016.69","13.96K","0.48%"
"24-01-2012","16,995.77","16,806.72","17,050.32","16,770.01","18.21K","1.46%"
"23-01-2012","16,751.73","16,667.02","16,784.00","16,659.32","14.90K","0.08%"
"20-01-2012","16,739.01","16,745.01","16,788.48","16,611.71","17.92K","0.57%"
"19-01-2012","16,643.74","16,573.87","16,662.06","16,572.10","16.89K","1.17%"
"18-01-2012","16,451.47","16,502.42","16,517.96","16,384.48","16.27K","-0.09%"
"17-01-2012","16,466.05","16,270.87","16,501.38","16,270.87","18.77K","1.71%"
"16-01-2012","16,189.36","16,086.74","16,214.36","16,037.60","13.38K","0.22%"
"13-01-2012","16,154.62","16,144.57","16,257.34","16,049.78","19.51K","0.73%"
"12-01-2012","16,037.51","16,117.19","16,178.58","15,962.59","14.42K","-0.86%"
"11-01-2012","16,175.86","16,222.37","16,244.70","16,127.77","18.67K","0.07%"
"10-01-2012","16,165.09","15,898.32","16,180.97","15,898.32","19.65K","2.22%"
"09-01-2012","15,814.72","15,840.22","15,871.51","15,678.30","11.21K","-0.22%"
"07-01-2012","15,848.80","15,893.30","15,900.30","15,835.29","1.34K","-0.12%"
"06-01-2012","15,867.73","15,789.08","16,001.31","15,664.91","17.28K","0.07%"
"05-01-2012","15,857.08","15,893.07","15,980.17","15,809.31","21.12K","-0.16%"
"04-01-2012","15,882.64","15,967.49","16,004.69","15,822.32","17.80K","-0.36%"
"03-01-2012","15,939.36","15,640.56","15,970.31","15,640.56","16.16K","2.72%"
"02-01-2012","15,517.92","15,534.67","15,542.85","15,358.02","14.23K","0.41%"
"30-12-2011","15,454.92","15,583.55","15,694.05","15,406.93","12.86K","-0.57%"
"29-12-2011","15,543.93","15,658.94","15,724.60","15,515.44","12.76K","-1.17%"
"28-12-2011","15,727.85","15,854.36","15,887.80","15,666.46","11.85K","-0.92%"
"27-12-2011","15,873.95","15,983.98","16,049.12","15,799.63","10.82K","-0.61%"
"26-12-2011","15,970.75","15,782.17","15,998.44","15,761.18","11.77K","1.47%"
"23-12-2011","15,738.70","15,863.43","15,911.23","15,671.28","17.04K","-0.47%"
"22-12-2011","15,813.36","15,546.66","15,834.63","15,472.70","18.89K","0.82%"
"21-12-2011","15,685.21","15,487.75","15,727.31","15,377.04","22.05K","3.36%"
"20-12-2011","15,175.08","15,436.12","15,448.13","15,135.86","20.85K","-1.33%"
"19-12-2011","15,379.34","15,440.10","15,440.10","15,190.74","17.92K","-0.72%"
"16-12-2011","15,491.35","15,868.78","16,068.90","15,425.20","20.48K","-2.18%"
"15-12-2011","15,836.47","15,739.05","15,908.02","15,596.22","19.82K","-0.28%"
"14-12-2011","15,881.14","15,963.75","16,133.41","15,855.12","19.09K","-0.76%"
"13-12-2011","16,002.51","15,778.62","16,079.38","15,771.59","23.51K","0.83%"
"12-12-2011","15,870.35","16,354.96","16,360.32","15,839.96","21.12K","-2.12%"
"09-12-2011","16,213.46","16,258.44","16,382.57","16,142.32","18.40K","-1.67%"
"08-12-2011","16,488.24","16,819.74","16,847.82","16,421.55","15.97K","-2.30%"
"07-12-2011","16,877.06","16,830.04","17,003.71","16,781.62","13.95K","0.43%"
"05-12-2011","16,805.33","16,812.30","16,863.10","16,691.21","13.38K","-0.25%"
"02-12-2011","16,846.83","16,493.98","16,888.84","16,428.66","28.68K","2.20%"
"01-12-2011","16,483.45","16,555.93","16,718.11","16,430.61","19.76K","2.23%"
"30-11-2011","16,123.46","15,868.96","16,179.56","15,849.57","16.88K","0.72%"
"29-11-2011","16,008.34","16,210.37","16,210.37","15,952.54","14.90K","-0.98%"
"28-11-2011","16,167.13","15,890.80","16,186.68","15,888.28","20.18K","3.01%"
"25-11-2011","15,695.43","15,781.25","15,891.05","15,645.78","19.16K","-1.03%"
"24-11-2011","15,858.49","15,715.81","15,901.30","15,479.97","18.61K","1.01%"
